	IntGW-01-10.20.1.250-2516	IntGW-02-10.20.1.250-2516	RR-01-10.20.1.251-2516	RR-01-10.20.1.252-2516	IntGW-01-10.30.2.10-30	IntGW-02-10.30.2.14-10	IntGW-02-10.30.2.18-20	IntGW-01-10.30.2.2-10	IntGW-02-10.30.2.22-30	IntGW-01-10.30.2.6-20	timestamp
7657	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704184800
7658	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704184900
7659	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185000
7660	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185100
7661	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185200
7662	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185300
7663	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185400
7664	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185500
7665	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185600
7666	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185700
7667	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185800
7668	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704185900
7669	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190000
7670	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190100
7671	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190200
7672	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190300
7673	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190400
7674	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190500
7675	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190600
7676	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190700
7677	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190800
7678	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704190900
7679	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704191000
7680	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704191100
7681	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704191200
7682	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704191300
7683	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704191400
7684	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704191500
7685	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704191600
7686	0	0	7836	7838	7821	7821	7821	7823	7821	7821	20200704191700
7687	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704191800
7688	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704191900
7689	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704192000
7690	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704192100
7691	0	0	7838	7838	7821	7821	7823	7821	7821	7823	20200704192200
7692	0	0	7838	7838	7821	7821	7823	7821	7821	7823	20200704192300
7693	0	0	7838	7838	7821	7821	7823	7821	7821	7823	20200704192400
7694	0	0	7838	7838	7821	7821	7823	7821	7821	7823	20200704192500
7695	0	0	7836	7838	7821	7821	0	7821	7821	7823	20200704192600
7696	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704192700
7697	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704192800
7698	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704192900
7699	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704193000
7700	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704193100
7701	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200704193200
7702	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200704193300
7703	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200704193400
7704	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200704193500
7705	0	0	7840	7840	7825	7821	7821	7821	7825	7821	20200704193600
7706	0	0	7840	7840	7825	7821	7821	7821	7821	7821	20200704193700
7707	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704193800
7708	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704193900
7709	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704194000
7710	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704194100
7711	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704194200
7712	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704194300
7713	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704194400
7714	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704194500
7715	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704194600
7716	0	0	7838	7838	7821	7823	7821	7823	7821	7821	20200704194700
7717	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704194800
7718	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704194900
7719	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704195000
7720	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704195100
7721	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704195200
7722	0	0	7844	7844	7821	7821	7829	7821	7821	7829	20200704195300
7723	0	0	7844	7844	7821	7821	7829	7821	7821	7829	20200704195400
7724	0	0	7844	7844	7821	7821	7829	7821	7821	7829	20200704195500
7725	0	0	7844	7844	7821	7821	7829	7821	7821	7829	20200704195600
7726	0	0	7844	7844	7821	7821	7829	7821	7821	7829	20200704195700
7727	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704195800
7728	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704195900
7729	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704200000
7730	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704200100
7731	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704200200
7732	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200704200300
7733	0	0	7836	7838	7823	7821	7821	7821	0	7821	20200704200400
7734	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200704200500
7735	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200704200600
7736	0	0	7838	7838	7823	7821	7821	7821	7823	7821	20200704200700
7737	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704200800
7738	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704200900
7739	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704201000
7740	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704201100
7741	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704201200
7742	0	0	7836	7836	0	7821	7821	0	7821	0	20200704201300
7743	0	0	7835	7836	0	7821	7821	0	7821	0	20200704201400
7744	0	0	7835	0	0	7821	7821	0	7821	0	20200704201500
7745	0	0	7835	0	0	7821	7821	0	7821	0	20200704201600
7746	0	0	7835	0	0	7821	7821	0	7821	0	20200704201700
7747	0	0	7836	15	0	7821	7821	0	7821	0	20200704201800
7748	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704201900
7749	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704202000
7750	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704202100
7751	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704202200
7752	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704202300
7753	0	0	7836	7835	7821	0	0	7821	0	7821	20200704202400
7754	0	0	7836	7835	7821	0	0	7821	0	7821	20200704202500
7755	0	0	0	7835	7821	0	0	7821	0	7821	20200704202600
7756	0	0	0	7835	7821	0	0	7821	0	7821	20200704202700
7757	0	0	0	7835	7821	0	0	7821	0	7821	20200704202800
7758	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704202900
7759	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704203000
7760	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704203100
7761	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704203200
7762	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704203300
7763	0	0	0	0	7821	7821	7821	7821	7821	7821	20200704203400
7764	0	0	0	0	7821	7821	7821	7821	7821	7821	20200704203500
7765	0	0	0	0	7821	7821	7821	7821	7821	7821	20200704203600
7766	0	0	0	0	7821	7821	7821	7821	7821	7821	20200704203700
7767	0	0	0	0	7821	7821	7821	7821	7821	7821	20200704203800
7768	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704203900
7769	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704204000
7770	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704204100
7771	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704204200
7772	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704204300
7773	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704204400
7774	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704204500
7775	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704204600
7776	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704204700
7777	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704204800
7778	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704204900
7779	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704205000
7780	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704205100
7781	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704205200
7782	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704205300
7783	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704205400
7784	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704205500
7785	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704205600
7786	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704205700
7787	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704205800
7788	0	0	7834	7834	7821	7821	7821	7821	7821	7821	20200704205900
7789	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704210000
7790	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704210100
7791	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704210200
7792	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704210300
7793	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704210400
7794	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200704210500
7795	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200704210600
7796	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200704210700
7797	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200704210800
7798	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200704210900
7799	0	0	7836	7836	7821	7821	7821	0	7821	7821	20200704211000
7800	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704211100
7801	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704211200
7802	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704211300
7803	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704211400
7804	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200704211500
7805	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200704211600
7806	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200704211700
7807	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200704211800
7808	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200704211900
7809	0	0	7836	7836	7821	7821	7821	7821	7821	0	20200704212000
7810	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704212100
7811	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704212200
7812	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704212300
7813	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704212400
7814	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704212500
7815	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200704212600
7816	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200704212700
7817	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200704212800
7818	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200704212900
7819	0	0	7836	7836	0	7821	7821	7821	7821	7821	20200704213000
7820	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213100
7821	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213200
7822	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213300
7823	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213400
7824	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213500
7825	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213600
7826	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213700
7827	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213800
7828	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704213900
7829	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214000
7830	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214100
7831	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214200
7832	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214300
7833	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214400
7834	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214500
7835	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214600
7836	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214700
7837	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214800
7838	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704214900
7839	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704215000
7840	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704215100
7841	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704215200
7842	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704215300
7843	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704215400
7844	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704215500
7845	0	0	7836	7836	7821	0	7821	7821	7821	7821	20200704215600
7846	0	0	7836	7836	7821	0	7821	7821	7821	7821	20200704215700
7847	0	0	7836	7836	7821	0	7821	7821	7821	7821	20200704215800
7848	0	0	7836	7836	7821	0	7821	7821	7821	7821	20200704215900
7849	0	0	7836	7836	7821	0	7821	7821	7821	7821	20200704220000
7850	0	0	7836	7836	7821	0	7821	7821	7821	7821	20200704220100
7851	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704220200
7852	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704220300
7853	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704220400
7854	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704220500
7855	0	0	7836	7836	7821	7821	0	7821	7821	7821	20200704220600
7856	0	0	7836	7836	7821	7821	0	7821	7821	7821	20200704220700
7857	0	0	7836	7836	7821	7821	0	7821	7821	7821	20200704220800
7858	0	0	7836	7836	7821	7821	0	7821	7821	7821	20200704220900
7859	0	0	7836	7836	7821	7821	0	7821	7821	7821	20200704221000
7860	0	0	7836	7836	7821	0	0	7821	7821	7821	20200704221100
7861	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704221200
7862	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704221300
7863	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704221400
7864	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704221500
7865	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704221600
7866	0	0	7836	7836	7821	7821	7821	7821	0	7821	20200704221700
7867	0	0	7836	7836	7821	7821	7821	7821	0	7821	20200704221800
7868	0	0	7836	7836	7821	7821	7821	7821	0	7821	20200704221900
7869	0	0	7836	7836	7821	7821	7821	7821	0	7821	20200704222000
7870	0	0	7836	7836	7821	7821	7821	7821	0	7821	20200704222100
7871	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222200
7872	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222300
7873	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222400
7874	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222500
7875	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222600
7876	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222700
7877	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222800
7878	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704222900
7879	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223000
7880	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223100
7881	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223200
7882	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223300
7883	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223400
7884	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223500
7885	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223600
7886	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223700
7887	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223800
7888	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704223900
7889	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224000
7890	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224100
7891	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224200
7892	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224300
7893	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224400
7894	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224500
7895	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224600
7896	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224700
7897	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224800
7898	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704224900
7899	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225000
7900	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225100
7901	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225200
7902	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225300
7903	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225400
7904	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225500
7905	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225600
7906	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225700
7907	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225800
7908	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704225900
7909	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230000
7910	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230100
7911	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230200
7912	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230300
7913	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230400
7914	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230500
7915	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230600
7916	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230700
7917	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230800
7918	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704230900
7919	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231000
7920	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231100
7921	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231200
7922	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231300
7923	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231400
7924	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231500
7925	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231600
7926	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231700
7927	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231800
7928	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704231900
7929	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232000
7930	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232100
7931	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232200
7932	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232300
7933	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232400
7934	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232500
7935	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232600
7936	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232700
7937	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232800
7938	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704232900
7939	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233000
7940	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233100
7941	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233200
7942	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233300
7943	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233400
7944	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233500
7945	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233600
7946	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233700
7947	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704233800
7948	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200704233900
7949	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200704234000
7950	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200704234100
7951	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200704234200
7952	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200704234300
7953	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704234400
7954	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704234500
7955	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704234600
7956	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704234700
7957	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704234800
7958	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704234900
7959	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235000
7960	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235100
7961	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235200
7962	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235300
7963	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235400
7964	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235500
7965	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235600
7966	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235700
7967	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235800
7968	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200704235900
7969	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705000000
7970	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705000100
7971	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705000200
7972	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705000300
7973	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705000400
7974	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705000500
7975	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001100
7976	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001200
7977	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001300
7978	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001400
7979	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001500
7980	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001600
7981	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001700
7982	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001800
7983	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705001900
7984	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002000
7985	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002100
7986	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002200
7987	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002300
7988	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002400
7989	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002500
7990	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002600
7991	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002700
7992	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002800
7993	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705002900
7994	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200705003000
7995	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200705003100
7996	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200705003200
7997	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200705003300
7998	0	0	7835	7835	7821	7821	7821	7821	7821	7821	20200705003400
7999	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705003500
8000	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705003600
8001	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705003700
8002	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705003800
8003	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705003900
8004	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004000
8005	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004100
8006	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004200
8007	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004300
8008	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004400
8009	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004500
8010	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004600
8011	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004700
8012	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004800
8013	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705004900
8014	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005000
8015	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005100
8016	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005200
8017	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005300
8018	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005400
8019	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005500
8020	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005600
8021	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005700
8022	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005800
8023	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705005900
8024	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010000
8025	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010100
8026	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010200
8027	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010300
8028	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010400
8029	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010500
8030	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010600
8031	0	0	7836	7836	7821	7821	7821	7821	7821	7821	20200705010700
