	IntGW-01_Gi5	IntGW-01_Gi6	IntGW-01_Gi7	IntGW-02_Gi5	IntGW-02_Gi6	IntGW-02_Gi7	timestamp
4801	7821	7821	7821	7821	7821	7821	20200704204400
4802	7821	7821	7821	7821	7821	7821	20200704204700
4803	7821	7821	7821	7821	7821	7821	20200704204800
4804	7821	7821	7821	7821	7821	7821	20200704205100
4805	7821	7821	7821	7821	7821	7821	20200704205200
4806	7821	7821	7821	7821	7821	7821	20200704205300
4807	7821	7821	7821	7821	7821	7821	20200704205400
4808	7821	7821	7821	7821	7821	7821	20200704205700
4809	7821	7821	7821	7821	7821	7821	20200704205800
4810	7821	7821	7821	7821	7821	7821	20200704210100
4811	7821	7821	7821	7821	7821	7821	20200704210200
4812	7821	7821	7821	7821	7821	7821	20200704210300
4813	7821	7821	7821	7821	7821	7821	20200704210400
4814	0	7821	7821	7821	7821	7821	20200704210700
4815	0	7821	7821	7821	7821	7821	20200704210800
4816	7821	7821	7821	7821	7821	7821	20200704211100
4817	7821	7821	7821	7821	7821	7821	20200704211200
4818	7821	7821	7821	7821	7821	7821	20200704211300
4819	7821	7821	7821	7821	7821	7821	20200704211400
4820	7821	0	7821	7821	7821	7821	20200704211700
4821	7821	0	7821	7821	7821	7821	20200704211800
4822	7821	0	7821	7821	7821	7821	20200704211900
4823	7821	7821	7821	7821	7821	7821	20200704212200
4824	7821	7821	7821	7821	7821	7821	20200704212300
4825	7821	7821	7821	7821	7821	7821	20200704212400
4826	7821	7821	7821	7821	7821	7821	20200704212500
4827	7821	7821	0	7821	7821	7821	20200704212800
4828	7821	7821	0	7821	7821	7821	20200704212900
4829	7821	7821	7821	7821	7821	7821	20200704213200
4830	7821	7821	7821	7821	7821	7821	20200704213300
4831	7821	7821	7821	7821	7821	7821	20200704213400
4832	7821	7821	7821	7821	7821	7821	20200704213500
4833	7821	7821	7821	7821	7821	7821	20200704213800
4834	7821	7821	7821	7821	7821	7821	20200704213900
4835	7821	7821	7821	7821	7821	7821	20200704214200
4836	7821	7821	7821	7821	7821	7821	20200704214300
4837	7821	7821	7821	7821	7821	7821	20200704214400
4838	7821	7821	7821	7821	7821	7821	20200704214500
4839	7821	7821	7821	7821	7821	7821	20200704214800
4840	7821	7821	7821	7821	7821	7821	20200704214900
4841	7821	7821	7821	7821	7821	7821	20200704215200
4842	7821	7821	7821	7821	7821	7821	20200704215300
4843	7821	7821	7821	7821	7821	7821	20200704215400
4844	7821	7821	7821	7821	7821	7821	20200704215500
4845	7821	7821	7821	0	7821	7821	20200704215800
4846	7821	7821	7821	0	7821	7821	20200704215900
4847	7821	7821	7821	7821	7821	7821	20200704220200
4848	7821	7821	7821	7821	7821	7821	20200704220300
4849	7821	7821	7821	7821	7821	7821	20200704220400
4850	7821	7821	7821	7821	7821	7821	20200704220500
4851	7821	7821	7821	7821	0	7821	20200704220600
4852	7821	7821	7821	7821	0	7821	20200704220900
4853	7821	7821	7821	7821	0	7821	20200704221000
4854	7821	7821	7821	7821	7821	7821	20200704221300
4855	7821	7821	7821	7821	7821	7821	20200704221400
4856	7821	7821	7821	7821	7821	7821	20200704221500
4857	7821	7821	7821	7821	7821	7821	20200704221600
4858	7821	7821	7821	7821	7821	0	20200704221900
4859	7821	7821	7821	7821	7821	0	20200704222000
4860	7821	7821	7821	7821	7821	7821	20200704222300
4861	7821	7821	7821	7821	7821	7821	20200704222400
4862	7821	7821	7821	7821	7821	7821	20200704222500
4863	7821	7821	7821	7821	7821	7821	20200704222600
4864	7821	7821	7821	7821	7821	7821	20200704222900
4865	7821	7821	7821	7821	7821	7821	20200704223000
4866	7821	7821	7821	7821	7821	7821	20200704223300
4867	7821	7821	7821	7821	7821	7821	20200704223400
4868	7821	7821	7821	7821	7821	7821	20200704223500
4869	7821	7821	7821	7821	7821	7821	20200704223600
4870	7821	7821	7821	7821	7821	7821	20200704223900
4871	7821	7821	7821	7821	7821	7821	20200704224000
4872	7821	7821	7821	7821	7821	7821	20200704224300
4873	7821	7821	7821	7821	7821	7821	20200704224400
4874	7821	7821	7821	7821	7821	7821	20200704224500
4875	7821	7821	7821	7821	7821	7821	20200704224600
4876	7821	7821	7821	7821	7821	7821	20200704224900
4877	7821	7821	7821	7821	7821	7821	20200704225000
4878	7821	7821	7821	7821	7821	7821	20200704225100
4879	7821	7821	7821	7821	7821	7821	20200704225400
4880	7821	7821	7821	7821	7821	7821	20200704225500
4881	7821	7821	7821	7821	7821	7821	20200704225600
4882	7821	7821	7821	7821	7821	7821	20200704225700
4883	7821	7821	7821	7821	7821	7821	20200704230000
4884	7821	7821	7821	7821	7821	7821	20200704230100
4885	7821	7821	7821	7821	7821	7821	20200704230400
4886	7821	7821	7821	7821	7821	7821	20200704230500
4887	7821	7821	7821	7821	7821	7821	20200704230600
4888	7821	7821	7821	7821	7821	7821	20200704230700
4889	7821	7821	7821	7821	7821	7821	20200704231000
4890	7821	7821	7821	7821	7821	7821	20200704231100
4891	7821	7821	7821	7821	7821	7821	20200704231400
4892	7821	7821	7821	7821	7821	7821	20200704231500
4893	7821	7821	7821	7821	7821	7821	20200704231600
4894	7821	7821	7821	7821	7821	7821	20200704231700
4895	7821	7821	7821	7821	7821	7821	20200704232000
4896	7821	7821	7821	7821	7821	7821	20200704232100
4897	7821	7821	7821	7821	7821	7821	20200704232400
4898	7821	7821	7821	7821	7821	7821	20200704232500
4899	7821	7821	7821	7821	7821	7821	20200704232600
4900	7821	7821	7821	7821	7821	7821	20200704232700
4901	7821	7821	7821	7821	7821	7821	20200704233000
4902	7821	7821	7821	7821	7821	7821	20200704233100
4903	7821	7821	7821	7821	7821	7821	20200704233400
4904	7821	7821	7821	7821	7821	7821	20200704233500
4905	7821	7821	7821	7821	7821	7821	20200704233600
4906	7821	7821	7821	7821	7821	7821	20200704233700
4907	7821	7821	7821	7821	7821	7821	20200704233800
4908	7821	7821	7821	7821	7821	7821	20200704234100
4909	7821	7821	7821	7821	7821	7821	20200704234200
4910	7821	7821	7821	7821	7821	7821	20200704234500
4911	7821	7821	7821	7821	7821	7821	20200704234600
4912	7821	7821	7821	7821	7821	7821	20200704234700
4913	7821	7821	7821	7821	7821	7821	20200704234800
4914	7821	7821	7821	7821	7821	7821	20200704235100
4915	7821	7821	7821	7821	7821	7821	20200704235200
4916	7821	7821	7821	7821	7821	7821	20200704235500
4917	7821	7821	7821	7821	7821	7821	20200704235600
4918	7821	7821	7821	7821	7821	7821	20200704235700
4919	7821	7821	7821	7821	7821	7821	20200704235800
4920	7821	7821	7821	7821	7821	7821	20200705000100
4921	7821	7821	7821	7821	7821	7821	20200705000200
4922	7821	7821	7821	7821	7821	7821	20200705000500
4923	7821	7821	7821	7821	7821	7821	20200705001100
4924	7821	7821	7821	7821	7821	7821	20200705001200
4925	7821	7821	7821	7821	7821	7821	20200705001500
4926	7821	7821	7821	7821	7821	7821	20200705001600
4927	7821	7821	7821	7821	7821	7821	20200705001700
4928	7821	7821	7821	7821	7821	7821	20200705001800
4929	7821	7821	7821	7821	7821	7821	20200705002100
4930	7821	7821	7821	7821	7821	7821	20200705002200
4931	7821	7821	7821	7821	7821	7821	20200705002300
4932	7821	7821	7821	7821	7821	7821	20200705002600
4933	7821	7821	7821	7821	7821	7821	20200705002700
4934	7821	7821	7821	7821	7821	7821	20200705002800
4935	7821	7821	7821	7821	7821	7821	20200705002900
4936	7821	7821	7821	7821	7821	7821	20200705003200
4937	7821	7821	7821	7821	7821	7821	20200705003300
4938	7821	7821	7821	7821	7821	7821	20200705003600
4939	7821	7821	7821	7821	7821	7821	20200705003700
4940	7821	7821	7821	7821	7821	7821	20200705003800
4941	7821	7821	7821	7821	7821	7821	20200705003900
4942	7821	7821	7821	7821	7821	7821	20200705004200
4943	7821	7821	7821	7821	7821	7821	20200705004300
4944	7821	7821	7821	7821	7821	7821	20200705004600
4945	7821	7821	7821	7821	7821	7821	20200705004700
4946	7821	7821	7821	7821	7821	7821	20200705004800
4947	7821	7821	7821	7821	7821	7821	20200705004900
4948	7821	7821	7821	7821	7821	7821	20200705005200
4949	7821	7821	7821	7821	7821	7821	20200705005300
4950	7821	7821	7821	7821	7821	7821	20200705005600
4951	7821	7821	7821	7821	7821	7821	20200705005700
4952	7821	7821	7821	7821	7821	7821	20200705005800
4953	7821	7821	7821	7821	7821	7821	20200705005900
4954	7821	7821	7821	7821	7821	7821	20200705010000
4955	7821	7821	7821	7821	7821	7821	20200705010300
4956	7821	7821	7821	7821	7821	7821	20200705010400
4957	7821	7821	7821	7821	7821	7821	20200705010700
4958	7821	7821	7821	7821	7821	7821	20200705010800
4959	7821	7821	7821	7821	7821	7821	20200705010900
4960	7821	7821	7821	7821	7821	7821	20200705011000
4961	7821	7821	7821	7821	7821	7821	20200705011300
4962	7821	7821	7821	7821	7821	7821	20200705011400
4963	7821	7821	7821	7821	7821	7821	20200705011700
4964	7821	7821	7821	7821	7821	7821	20200705011800
4965	7821	7821	7821	7821	7821	7821	20200705011900
4966	7821	7821	7821	7821	7821	7821	20200705012000
4967	7821	7821	7821	7821	7821	7821	20200705012100
4968	7821	7821	7821	7821	7821	7821	20200705012400
4969	7821	7821	7821	7821	7821	7821	20200705012500
4970	7821	7821	7821	7821	7821	7821	20200705012800
4971	7821	7821	7821	7821	7821	7821	20200705012900
4972	7821	7821	7821	7821	7821	7821	20200705013000
4973	7821	7821	7821	7821	7821	7821	20200705013100
4974	7821	7821	7821	7821	7821	7821	20200705013400
4975	7821	7821	7821	7821	7821	7821	20200705013500
4976	7821	7821	7821	7821	7821	7821	20200705013800
4977	7821	7821	7821	7821	7821	7821	20200705013900
4978	7821	7821	7821	7821	7821	7821	20200705014000
4979	7821	7821	7821	7821	7821	7821	20200705014100
4980	7821	7821	7821	7821	7821	7821	20200705014200
4981	7821	7821	7821	7821	7821	7821	20200705014500
4982	7821	7821	7821	7821	7821	7821	20200705014600
4983	7821	7821	7821	7821	7821	7821	20200705014900
4984	7821	7821	7821	7821	7821	7821	20200705015000
4985	7821	7821	7821	7821	7821	7821	20200705015100
4986	7821	7821	7821	7821	7821	7821	20200705015200
4987	7821	7821	7821	7821	7821	7821	20200705015500
4988	7821	7821	7821	7821	7821	7821	20200705015600
4989	7821	7821	7821	7821	7821	7821	20200705015900
4990	7821	7821	7821	7821	7821	7821	20200705020000
4991	7821	7821	7821	7821	7821	7821	20200705020100
4992	7821	7821	7821	7821	7821	7821	20200705020200
4993	7821	7821	7821	7821	7821	7821	20200705020300
4994	7821	7821	7821	7821	7821	7821	20200705020600
4995	7821	7821	7821	7821	7821	7821	20200705020700
4996	7821	7821	7821	7821	7821	7821	20200705021000
4997	7821	7821	7821	7821	7821	7821	20200705021100
4998	7821	7821	7821	7821	7821	7821	20200705021200
4999	7821	7821	7821	7821	7821	7821	20200705021300
5000	7821	7821	7821	7821	7821	7821	20200705021600
5001	7821	7821	7821	7821	7821	7821	20200705021700
5002	7821	7821	7821	7821	7821	7821	20200705022000
5003	7821	7821	7821	7821	7821	7821	20200705022100
5004	7821	7821	7821	7821	7821	7821	20200705022200
5005	7821	7821	7821	7821	7821	7821	20200705022300
5006	7821	7821	7821	7821	7821	7821	20200705022400
5007	7821	7821	7821	7821	7821	7821	20200705022700
5008	7821	7821	7821	7821	7821	7821	20200705022800
5009	7821	7821	7821	7821	7821	7821	20200705023100
5010	7821	7821	7821	7821	7821	7821	20200705023200
5011	7821	7821	7821	7821	7821	7821	20200705023300
5012	7821	7821	7821	7821	7821	7821	20200705023400
5013	7821	7821	7821	7821	7821	7821	20200705023700
5014	7821	7821	7821	7821	7821	7821	20200705023800
5015	7821	7821	7821	7821	7821	7821	20200705024100
5016	7821	7821	7821	7821	7821	7821	20200705024200
5017	7821	7821	7821	7821	7821	7821	20200705024300
5018	7821	7821	7821	7821	7821	7821	20200705024400
5019	7821	7821	7821	7821	7821	7821	20200705024500
5020	7821	7821	7821	7821	7821	7821	20200705024800
5021	7821	7821	7821	7821	7821	7821	20200705024900
5022	7821	7821	7821	7821	7821	7821	20200705025200
5023	7821	7821	7821	7821	7821	7821	20200705025300
5024	7821	7821	7821	7821	7821	7821	20200705025400
5025	7821	7821	7821	7821	7821	7821	20200705025500
5026	7821	7821	7821	7821	7821	7821	20200705025800
5027	7821	7821	7821	7821	7821	7821	20200705025900
5028	7821	7821	7821	7821	7821	7821	20200705030200
5029	7821	7821	7821	7821	7821	7821	20200705030300
5030	7821	7821	7821	7821	7821	7821	20200705030400
5031	7821	7821	7821	7821	7821	7821	20200705030500
5032	7821	7821	7821	7821	7821	7821	20200705030600
5033	7821	7821	7821	7821	7821	7821	20200705030900
5034	7821	7821	7821	7821	7821	7821	20200705031000
5035	7821	7821	7821	7821	7821	7821	20200705031300
5036	7821	7821	7821	7821	7821	7821	20200705031400
5037	7821	7821	7821	7821	7821	7821	20200705031500
5038	7821	7821	7821	7821	7821	7821	20200705031600
5039	7821	7821	7821	7821	7821	7821	20200705031900
5040	7821	7821	7821	7821	7821	7821	20200705032000
5041	7821	7821	7821	7821	7821	7821	20200705032300
5042	7821	7821	7821	7821	7821	7821	20200705032400
5043	7821	7821	7821	7821	7821	7821	20200705032500
5044	7821	7821	7821	7821	7821	7821	20200705032600
5045	7821	7821	7821	7821	7821	7821	20200705032700
5046	7821	7821	7821	7821	7821	7821	20200705033000
5047	7821	7821	7821	7821	7821	7821	20200705033100
5048	7821	7821	7821	7821	7821	7821	20200705033400
5049	7821	7821	7821	7821	7821	7821	20200705033500
5050	7821	7821	7821	7821	7821	7821	20200705033600
5051	7821	7821	7821	7821	7821	7821	20200705033700
5052	7821	7821	7821	7821	7821	7821	20200705034000
5053	7821	7821	7821	7821	7821	7821	20200705034100
5054	7821	7821	7821	7821	7821	7821	20200705034400
5055	7821	7821	7821	7821	7821	7821	20200705034500
5056	7821	7821	7821	7821	7821	7821	20200705034600
5057	7821	7821	7821	7821	7821	7821	20200705034700
5058	7821	7821	7821	7821	7821	7821	20200705034800
5059	7821	7821	7821	7821	7821	7821	20200705035100
5060	7821	7821	7821	7821	7821	7821	20200705035200
5061	7821	7821	7821	7821	7821	7821	20200705035500
5062	7821	7821	7821	7821	7821	7821	20200705035600
5063	7821	7821	7821	7821	7821	7821	20200705035700
5064	7821	7821	7821	7821	7821	7821	20200705035800
5065	7821	7821	7821	7821	7821	7821	20200705040100
5066	7821	7821	7821	7821	7821	7821	20200705040200
5067	7821	7821	7821	7821	7821	7821	20200705040500
5068	7821	7821	7821	7821	7821	7821	20200705040600
5069	7821	7821	7821	7821	7821	7821	20200705040700
5070	7821	7821	7821	7821	7821	7821	20200705040800
5071	7821	7821	7821	7821	7821	7821	20200705040900
5072	7821	7821	7821	7821	7821	7821	20200705041200
5073	7821	7821	7821	7821	7821	7821	20200705041300
5074	7821	7821	7821	7821	7821	7821	20200705041600
5075	7821	7821	7821	7821	7821	7821	20200705041700
5076	7821	7821	7821	7821	7821	7821	20200705041800
5077	7821	7821	7821	7821	7821	7821	20200705041900
5078	7821	7821	7821	7821	7821	7821	20200705042200
5079	7821	7821	7821	7821	7821	7821	20200705042300
5080	7821	7821	7821	7821	7821	7821	20200705042600
5081	7821	7821	7821	7821	7821	7821	20200705042700
5082	7821	7821	7821	7821	7821	7821	20200705042800
5083	7821	7821	7821	7821	7821	7821	20200705042900
5084	7821	7821	7821	7821	7821	7821	20200705043000
5085	7821	7821	7821	7821	7821	7821	20200705043300
5086	7821	7821	7821	7821	7821	7821	20200705043400
5087	7821	7821	7821	7821	7821	7821	20200705043700
5088	7821	7821	7821	7821	7821	7821	20200705043800
5089	7821	7821	7821	7821	7821	7821	20200705043900
5090	7821	7821	7821	7821	7821	7821	20200705044000
5091	7821	7821	7821	7821	7821	7821	20200705044300
5092	7821	7821	7821	7821	7821	7821	20200705044400
5093	7821	7821	7821	7821	7821	7821	20200705044700
5094	7821	7821	7821	7821	7821	7821	20200705044800
5095	7821	7821	7821	7821	7821	7821	20200705044900
5096	7821	7821	7821	7821	7821	7821	20200705045000
5097	7821	7821	7821	7821	7821	7821	20200705045100
5098	7821	7821	7821	7821	7821	7821	20200705045400
5099	7821	7821	7821	7821	7821	7821	20200705045500
5100	7821	7821	7821	7821	7821	7821	20200705045800
5101	7821	7821	7821	7821	7821	7821	20200705045900
5102	7821	7821	7821	7821	7821	7821	20200705050000
5103	7821	7821	7821	7821	7821	7821	20200705050100
5104	7821	7821	7821	7821	7821	7821	20200705050400
5105	7821	7821	7821	7821	7821	7821	20200705050500
5106	7821	7821	7821	7821	7821	7821	20200705050800
5107	7821	7821	7821	7821	7821	7821	20200705050900
5108	7821	7821	7821	7821	7821	7821	20200705051000
5109	7821	7821	7821	7821	7821	7821	20200705051100
5110	7821	7821	7821	7821	7821	7821	20200705051200
5111	7821	7821	7821	7821	7821	7821	20200705051500
5112	7821	7821	7821	7821	7821	7821	20200705051600
5113	7821	7821	7821	7821	7821	7821	20200705051900
5114	7821	7821	7821	7821	7821	7821	20200705052000
5115	7821	7821	7821	7821	7821	7821	20200705052100
5116	7821	7821	7821	7821	7821	7821	20200705052200
5117	7821	7821	7821	7821	7821	7821	20200705052500
5118	7821	7821	7821	7821	7821	7821	20200705052600
5119	7821	7821	7821	7821	7821	7821	20200705052700
5120	7821	7821	7821	7821	7821	7821	20200705053000
5121	7821	7821	7821	7821	7821	7821	20200705053100
5122	7821	7821	7821	7821	7821	7821	20200705053200
5123	7821	7821	7821	7821	7821	7821	20200705053300
5124	7821	7821	7821	7821	7821	7821	20200705053600
5125	7821	7821	7821	7821	7821	7821	20200705053700
5126	7821	7821	7821	7821	7821	7821	20200705054000
5127	7821	7821	7821	7821	7821	7821	20200705054100
5128	7821	7821	7821	7821	7821	7821	20200705054200
5129	7821	7821	7821	7821	7821	7821	20200705054300
5130	7821	7821	7821	7821	7821	7821	20200705054600
5131	7821	7821	7821	7821	7821	7821	20200705054700
5132	7821	7821	7821	7821	7821	7821	20200705054800
5133	7821	7821	7821	7821	7821	7821	20200705055100
5134	7821	7821	7821	7821	7821	7821	20200705055200
5135	7821	7821	7821	7821	7821	7821	20200705055300
5136	7821	7821	7821	7821	7821	7821	20200705055400
5137	7821	7821	7821	7821	7821	7821	20200705055700
5138	7821	7821	7821	7821	7821	7821	20200705055800
5139	7821	7821	7821	7821	7821	7821	20200705060100
5140	7821	7821	7821	7821	7821	7821	20200705060200
5141	7821	7821	7821	7821	7821	7821	20200705060300
5142	7821	7821	7821	7821	7821	7821	20200705060400
5143	7821	7821	7821	7821	7821	7821	20200705060700
5144	7821	7821	7821	7821	7821	7821	20200705060800
5145	7821	7821	7821	7821	7821	7821	20200705060900
5146	7821	7821	7821	7821	7821	7821	20200705061200
5147	7821	7821	7821	7821	7821	7821	20200705061300
5148	7821	7821	7821	7821	7821	7821	20200705061400
5149	7821	7821	7821	7821	7821	7821	20200705061500
5150	7821	7821	7821	7821	7821	7821	20200705061800
5151	7821	7821	7821	7821	7821	7821	20200705061900
5152	7821	7821	7821	7821	7821	7821	20200705062200
5153	7821	7821	7821	7821	7821	7821	20200705062300
5154	7821	7821	7821	7821	7821	7821	20200705062400
5155	7821	7821	7821	7821	7821	7821	20200705062500
5156	7821	7821	7821	7821	7821	7821	20200705062800
5157	7821	7821	7821	7821	7821	7821	20200705062900
5158	7821	7821	7821	7821	7821	7821	20200705063000
5159	7821	7821	7821	7821	7821	7821	20200705063300
5160	7821	7821	7821	7821	7821	7821	20200705063400
5161	7821	7821	7821	7821	7821	7821	20200705063500
5162	7821	7821	7821	7821	7821	7821	20200705063600
5163	7821	7821	7821	7821	7821	7821	20200705063900
5164	7821	7821	7821	7821	7821	7821	20200705064000
5165	7821	7821	7821	7821	7821	7821	20200705064300
5166	7821	7821	7821	7821	7821	7821	20200705064400
5167	7821	7821	7821	7821	7821	7821	20200705064500
5168	7821	7821	7821	7821	7821	7821	20200705064600
5169	7821	7821	7821	7821	7821	7821	20200705064900
5170	7821	7821	7821	7821	7821	7821	20200705065000
5171	7821	7821	7821	7821	7821	7821	20200705065100
5172	7821	7821	7821	7821	7821	7821	20200705065400
5173	7821	7821	7821	7821	7821	7821	20200705065500
5174	7821	7821	7821	7821	7821	7821	20200705065600
5175	7821	7821	7821	7821	7821	7821	20200705065700
5176	7821	7821	7821	7821	7821	7821	20200705070000
5177	7821	7821	7821	7821	7821	7821	20200705070100
5178	7821	7821	7821	7821	7821	7821	20200705070400
5179	7821	7821	7821	7821	7821	7821	20200705070500
5180	7821	7821	7821	7821	7821	7821	20200705070600
5181	7821	7821	7821	7821	7821	7821	20200705070700
5182	7821	7821	7821	7821	7821	7821	20200705071000
5183	7821	7821	7821	7821	7821	7821	20200705071100
5184	7821	7821	7821	7821	7821	7821	20200705071200
5185	7821	7821	7821	7821	7821	7821	20200705071500
5186	7821	7821	7821	7821	7821	7821	20200705071600
5187	7821	7821	7821	7821	7821	7821	20200705071700
5188	7821	7821	7821	7821	7821	7821	20200705071800
5189	7821	7821	7821	7821	7821	7821	20200705072100
5190	7821	7821	7821	7821	7821	7821	20200705072200
5191	7821	7821	7821	7821	7821	7821	20200705072500
5192	7821	7821	7821	7821	7821	7821	20200705072600
5193	7821	7821	7821	7821	7821	7821	20200705072700
5194	7821	7821	7821	7821	7821	7821	20200705072800
5195	7821	7821	7821	7821	7821	7821	20200705073100
5196	7821	7821	7821	7821	7821	7821	20200705073200
5197	7821	7821	7821	7821	7821	7821	20200705073300
5198	7821	7821	7821	7821	7821	7821	20200705073600
5199	7821	7821	7821	7821	7821	7821	20200705073700
5200	7821	7821	7821	7821	7821	7821	20200705073800
5201	7821	7821	7821	7821	7821	7821	20200705073900
5202	7821	7821	7821	7821	7821	7821	20200705074200
5203	7821	7821	7821	7821	7821	7821	20200705074300
5204	7821	7821	7821	7821	7821	7821	20200705074600
5205	7821	7821	7821	7821	7821	7821	20200705074700
5206	7821	7821	7821	7821	7821	7821	20200705074800
5207	7821	7821	7821	7821	7821	7821	20200705074900
5208	7821	7821	7821	7821	7821	7821	20200705075200
5209	7821	7821	7821	7821	7821	7821	20200705075300
5210	7821	7821	7821	7821	7821	7821	20200705075400
5211	7821	7821	7821	7821	7821	7821	20200705075700
5212	7821	7821	7821	7821	7821	7821	20200705075800
5213	7821	7821	7821	7821	7821	7821	20200705075900
5214	7821	7821	7821	7821	7821	7821	20200705080000
5215	7821	7821	7821	7821	7821	7821	20200705080300
5216	7821	7821	7821	7821	7821	7821	20200705080400
5217	7821	7821	7821	7821	7821	7821	20200705080700
5218	7821	7821	7821	7821	7821	7821	20200705080800
5219	7821	7821	7821	7821	7821	7821	20200705080900
5220	7821	7821	7821	7821	7821	7821	20200705081000
5221	7821	7821	7821	7821	7821	7821	20200705081300
5222	7821	7821	7821	7821	7821	7821	20200705081400
5223	7821	7821	7821	7821	7821	7821	20200705081500
5224	7821	7821	7821	7821	7821	7821	20200705081800
5225	7821	7821	7821	7821	7821	7821	20200705081900
5226	7821	7821	7821	7821	7821	7821	20200705082000
5227	7821	7821	7821	7821	7821	7821	20200705082100
5228	7821	7821	7821	7821	7821	7821	20200705082400
5229	7821	7821	7821	7821	7821	7821	20200705082500
5230	7821	7821	7821	7821	7821	7821	20200705082800
5231	7821	7821	7821	7821	7821	7821	20200705082900
5232	7821	7821	7821	7821	7821	7821	20200705083000
5233	7821	7821	7821	7821	7821	7821	20200705083100
5234	7821	7821	7821	7821	7821	7821	20200705083400
5235	0	7821	7821	7821	7821	7821	20200705083500
5236	7821	7821	7821	7821	7821	7821	20200705083800
5237	7821	7821	7821	7821	7821	7821	20200705083900
5238	7821	7821	7821	7821	7821	7821	20200705084000
5239	7821	7821	7821	7821	7821	7821	20200705084100
5240	7821	7821	7821	7821	7821	7821	20200705084200
5241	7821	17	7821	7821	7821	7821	20200705084500
5242	7821	17	7821	7821	7821	7821	20200705084600
5243	7821	7821	7821	7821	7821	7821	20200705084900
5244	7821	7821	7821	7821	7821	7821	20200705085000
5245	7821	7821	7821	7821	7821	7821	20200705085100
5246	7821	7821	7821	7821	7821	7821	20200705085200
5247	7821	7821	7821	7821	7821	7821	20200705085500
5248	7821	7821	0	7821	7821	7821	20200705085600
5249	7821	7821	7821	7821	7821	7821	20200705085900
5250	7821	7821	7821	7821	7821	7821	20200705090000
5251	7821	7821	7821	7821	7821	7821	20200705090100
5252	7821	7821	7821	7821	7821	7821	20200705090200
5253	7821	7821	7821	7821	7821	7821	20200705090300
5254	7821	7821	7821	7821	7821	7821	20200705090600
5255	7821	7821	7821	7821	7821	7821	20200705090700
5256	7821	7821	7821	7821	7821	7821	20200705091000
5257	7821	7821	7821	7821	7821	7821	20200705091100
5258	7821	7821	7821	7821	7821	7821	20200705091200
5259	7821	7821	7821	7821	7821	7821	20200705091300
5260	7821	7821	7821	7821	7821	7821	20200705091600
5261	7821	7821	7821	7821	7821	7821	20200705091700
5262	7821	7821	7821	7821	7821	7821	20200705091800
5263	7821	7821	7821	7821	7821	7821	20200705092100
5264	7821	7821	7821	7821	7821	7821	20200705092200
5265	7821	7821	7821	7821	7821	7821	20200705092300
5266	7821	7821	7821	7821	7821	7821	20200705092400
5267	7821	7821	7821	7821	7821	7821	20200705092700
5268	7821	7821	7821	0	7821	7821	20200705092800
5269	7821	7821	7821	7821	7821	7821	20200705093100
5270	7821	7821	7821	7821	7821	7821	20200705093200
5271	7821	7821	7821	7821	7821	7821	20200705093300
5272	7821	7821	7821	7821	7821	7821	20200705093400
5273	7821	7821	7821	7821	7821	7821	20200705093700
5274	7821	7821	7821	7821	7821	7821	20200705093800
5275	7821	7821	7821	7821	7821	7821	20200705093900
5276	7821	7821	7821	7821	7821	7821	20200705094200
5277	7821	7821	7821	7821	7821	7821	20200705094300
5278	7821	7821	7821	7821	7821	7821	20200705094400
5279	7821	7821	7821	7821	7821	7821	20200705094500
5280	7821	7821	7821	7821	7821	107	20200705094800
5281	7821	7821	7821	7821	7821	107	20200705094900
5282	7821	7821	7821	7821	7821	7821	20200705095200
5283	7821	7821	7821	7821	7821	7821	20200705095300
5284	7821	7821	7821	7821	7821	7821	20200705095400
5285	7821	7821	7821	7821	7821	7821	20200705095500
5286	7821	7821	7821	7821	7821	7821	20200705095800
5287	7821	7821	7821	7821	7821	7821	20200705095900
5288	7821	7821	7821	7821	7821	7821	20200705100000
5289	7821	7821	7821	7821	7821	7821	20200705100300
5290	7821	7821	7821	7821	7821	7821	20200705100400
5291	7821	7821	7821	7821	7821	7821	20200705100500
5292	7821	7821	7821	7821	7821	7821	20200705100600
5293	7821	7821	7821	7821	7821	7821	20200705100900
5294	7821	7821	7821	7821	7821	7821	20200705101000
5295	7821	7821	7821	7821	7821	7821	20200705101300
5296	7821	7821	7821	7821	7821	7821	20200705101400
5297	7821	7821	7821	7821	7821	7821	20200705101500
5298	7821	7821	7821	7821	7821	7821	20200705101600
5299	7821	7821	7821	7821	7821	7821	20200705101900
5300	7821	7821	7821	7821	7821	7821	20200705102000
5301	7821	7821	7821	7821	7821	7821	20200705102100
5302	7821	7821	7821	7821	7821	7821	20200705102400
5303	7821	7821	7821	7821	7821	7821	20200705102500
5304	7821	7821	7821	7821	7821	7821	20200705102600
5305	7821	7821	7821	7821	7821	7821	20200705102700
5306	7821	7821	7821	7821	7821	7821	20200705103000
5307	7821	7821	7821	7821	7821	7821	20200705103100
5308	7821	7821	7821	7821	7821	7821	20200705103400
5309	7821	7821	7821	7821	7821	7821	20200705103500
5310	7821	7821	7821	7821	7821	7821	20200705103600
5311	7821	7821	7821	7821	7821	7821	20200705103700
5312	7821	7821	7821	7821	7821	7821	20200705104000
5313	7821	7821	7821	7821	7821	7821	20200705104100
5314	7821	7821	7821	7821	7821	7821	20200705104200
5315	7821	7821	7821	7821	7821	7821	20200705104500
5316	7821	7821	7821	7821	7821	7821	20200705104600
